fecha,mes,sucursal,ciudad,formato_local,dia_semana,fin_de_semana,lluvia,temperatura,evento_local,caida_app_minutos,ordenes,ticket_promedio,descuento_pct,cancelaciones_pct,faltantes,reclamos,ingresos_brutos,costo_insumos,merma,empaque,comision_app,costo_personal,renta_local,servicios,marketing_local,mantenimiento,utilidad_bruta,utilidad_operativa
2025-04-24,2025-04,Cumbres,Monterrey,familiar,Thursday,0,0,28.7,0,0,90,178.43,6.29,1.55,1,3,15049.48,4466.81,231.01,290.18,918.02,10228.96,2900.0,1256.53,596.76,361.85,9143.47,-6200.63
2025-04-24,2025-04,Tec,Monterrey,rapido_universitario,Thursday,0,0,28.7,0,0,108,160.14,6.33,1.55,0,2,16200.6,4791.34,218.54,396.89,988.24,10618.97,2500.0,1221.87,522.86,198.93,9805.6,-5257.02
2025-04-25,2025-04,Centro,Monterrey,salon_y_retiro,Friday,1,0,29.8,0,0,187,188.05,6.72,1.31,2,1,32802.85,9655.47,618.83,665.28,2000.97,12338.03,3200.0,1238.31,610.14,292.43,19862.29,2183.39
2025-04-25,2025-04,Cumbres,Monterrey,familiar,Friday,1,0,29.8,0,0,120,170.21,6.71,1.58,1,3,19055.14,5585.27,394.01,369.4,1162.36,11597.46,2900.0,1238.27,595.64,259.09,11544.09,-5046.38
2025-04-25,2025-04,Tec,Monterrey,rapido_universitario,Friday,1,0,29.8,0,0,133,160.93,6.23,1.28,0,1,20069.76,5851.57,279.81,471.34,1224.26,11765.9,2500.0,1245.06,497.41,262.88,12242.79,-4028.45
2025-04-26,2025-04,Centro,Monterrey,salon_y_retiro,Saturday,1,0,25.0,0,0,187,189.89,6.93,1.36,0,2,33048.92,9802.24,474.94,603.15,2015.98,12169.84,3200.0,1180.06,586.09,252.35,20152.6,2764.27
2025-04-26,2025-04,Cumbres,Monterrey,familiar,Saturday,1,0,25.0,0,0,123,166.27,6.47,1.48,0,2,19129.11,5465.28,256.05,370.68,1166.88,11784.27,2900.0,1180.58,513.03,262.7,11870.22,-4770.36
2025-04-26,2025-04,Tec,Monterrey,rapido_universitario,Saturday,1,0,25.0,0,0,139,156.37,6.79,1.42,2,3,20258.48,5915.68,317.51,463.83,1235.77,11376.98,2500.0,1193.51,591.95,190.88,12325.69,-3527.64
2025-04-27,2025-04,Centro,Monterrey,salon_y_retiro,Sunday,1,0,29.3,0,0,180,189.19,6.78,1.58,1,2,31745.42,9312.27,625.19,631.95,1936.47,12255.45,3200.0,1238.63,516.25,239.16,19239.54,1790.05
2025-04-27,2025-04,Cumbres,Monterrey,familiar,Sunday,1,0,29.3,0,0,134,186.61,6.09,1.55,2,2,23483.47,6898.0,350.5,446.43,1432.49,11804.7,2900.0,1155.62,607.52,227.59,14356.05,-2339.38
2025-04-27,2025-04,Tec,Monterrey,rapido_universitario,Sunday,1,0,29.3,0,0,154,162.15,7.01,1.48,2,3,23220.09,6757.44,401.14,549.77,1416.43,12002.38,2500.0,1121.84,539.5,270.88,14095.31,-2339.3
2025-04-28,2025-04,Centro,Monterrey,salon_y_retiro,Monday,0,0,28.2,0,0,148,194.52,6.38,1.61,2,3,26954.19,7975.68,442.4,487.77,1644.21,11131.13,3200.0,1314.21,554.95,294.67,16404.13,-90.83
2025-04-28,2025-04,Cumbres,Monterrey,familiar,Monday,0,0,28.2,0,0,92,158.44,6.54,1.44,2,3,13623.06,3965.51,257.98,249.39,831.01,10553.07,2900.0,1242.9,494.79,281.64,8319.18,-7153.21
2025-04-28,2025-04,Tec,Monterrey,rapido_universitario,Monday,0,0,28.2,0,0,82,154.62,6.77,1.34,2,2,11820.14,3458.4,239.68,268.97,721.03,10397.23,2500.0,1187.49,515.27,258.81,7132.06,-7726.74
2025-04-29,2025-04,Centro,Monterrey,salon_y_retiro,Tuesday,0,0,28.6,0,0,125,190.2,6.13,1.35,1,2,22316.96,6584.28,326.42,405.68,1361.33,11551.38,3200.0,1315.72,603.27,241.08,13639.24,-3272.21
2025-04-29,2025-04,Cumbres,Monterrey,familiar,Tuesday,0,0,28.6,0,0,103,177.65,7.01,1.75,1,3,17015.63,5006.84,152.23,299.36,1037.95,10431.66,2900.0,1308.72,523.7,273.83,10519.25,-4918.67
2025-04-29,2025-04,Tec,Monterrey,rapido_universitario,Tuesday,0,0,28.6,0,0,113,157.38,7.08,1.66,2,2,16525.17,4963.44,258.86,373.78,1008.04,10450.42,2500.0,1227.19,598.17,263.27,9921.05,-5118.0
2025-04-30,2025-04,Centro,Monterrey,salon_y_retiro,Wednesday,0,0,29.7,0,0,125,185.25,6.91,1.34,4,3,21555.57,6513.11,523.75,425.67,1314.89,11224.97,3200.0,1248.88,569.19,265.07,12778.14,-3729.97
2025-04-30,2025-04,Cumbres,Monterrey,familiar,Wednesday,0,0,29.7,0,0,101,171.24,6.78,1.53,2,0,16122.89,4690.78,232.95,302.62,983.5,10462.24,2900.0,1329.5,577.8,236.19,9913.05,-5592.68
2025-04-30,2025-04,Tec,Monterrey,rapido_universitario,Wednesday,0,0,29.7,0,0,103,170.45,6.47,1.45,3,4,16421.2,4866.03,373.58,371.33,1001.69,10409.64,2500.0,1338.57,571.13,232.08,9808.57,-5242.85
2025-05-01,2025-05,Centro,Monterrey,salon_y_retiro,Thursday,0,0,29.3,0,0,126,185.95,7.88,1.45,3,4,21583.91,6543.88,420.5,438.17,1381.37,11396.86,3200.0,1318.32,803.92,240.7,12799.99,-4159.81
2025-05-01,2025-05,Cumbres,Monterrey,familiar,Thursday,0,0,29.3,0,0,91,171.52,7.56,1.64,3,5,14428.62,4318.84,286.8,288.46,923.43,10613.33,2900.0,1273.03,826.88,208.63,8611.09,-7210.79
2025-05-01,2025-05,Tec,Monterrey,rapido_universitario,Thursday,0,0,29.3,0,0,99,144.83,7.66,1.4,4,4,13239.17,4019.17,333.86,296.66,847.31,10269.93,2500.0,1153.42,879.25,237.37,7742.17,-7297.81
2025-05-02,2025-05,Centro,Monterrey,salon_y_retiro,Friday,1,0,26.9,0,0,165,192.25,7.77,1.77,3,2,29255.47,9080.25,622.08,548.92,1872.35,12922.11,3200.0,1301.56,862.29,239.85,17131.88,-1393.93
2025-05-02,2025-05,Cumbres,Monterrey,familiar,Friday,1,0,26.9,0,0,120,174.17,7.62,1.68,4,4,19308.26,5974.74,446.58,361.54,1235.73,12001.13,2900.0,1304.09,837.73,211.49,11289.67,-5964.76
2025-05-02,2025-05,Tec,Monterrey,rapido_universitario,Friday,1,0,26.9,0,0,137,160.62,7.56,1.44,3,4,20340.18,6186.11,465.45,498.92,1301.77,11905.0,2500.0,1207.52,815.9,271.4,11887.92,-4811.89
2025-05-03,2025-05,Centro,Monterrey,salon_y_retiro,Saturday,1,1,30.5,0,0,167,186.71,7.72,1.82,3,4,28772.1,8894.25,657.72,538.29,1841.41,12653.56,3200.0,1347.87,737.37,217.29,16840.43,-1315.66
2025-05-03,2025-05,Cumbres,Monterrey,familiar,Saturday,1,1,30.5,0,0,116,169.98,7.72,1.86,3,4,18195.04,5607.09,341.02,346.21,1164.48,11639.87,2900.0,1440.19,790.17,228.64,10736.24,-6262.62
2025-05-03,2025-05,Tec,Monterrey,rapido_universitario,Saturday,1,1,30.5,0,0,133,157.01,7.79,2.13,3,4,19256.64,5999.9,386.76,475.76,1232.42,11966.96,2500.0,1388.21,771.93,265.05,11161.81,-5730.34
2025-05-04,2025-05,Centro,Monterrey,salon_y_retiro,Sunday,1,1,27.1,0,0,180,187.65,7.73,1.93,4,5,31164.66,9642.4,762.67,638.54,1994.54,12421.19,3200.0,1287.35,768.59,243.5,18126.52,205.88
2025-05-04,2025-05,Cumbres,Monterrey,familiar,Sunday,1,1,27.1,0,0,134,175.17,7.49,1.86,4,3,21713.78,6659.47,491.79,373.44,1389.68,11983.93,2900.0,1345.36,836.48,211.24,12799.39,-4477.62
2025-05-04,2025-05,Tec,Monterrey,rapido_universitario,Sunday,1,1,27.1,0,0,126,154.66,7.88,1.91,3,5,17951.24,5606.21,369.83,401.51,1148.88,12152.43,2500.0,1299.21,872.95,288.56,10424.82,-6688.33
2025-05-05,2025-05,Centro,Monterrey,salon_y_retiro,Monday,0,0,27.5,1,0,141,179.08,7.51,1.44,4,3,23352.96,7151.95,492.97,412.3,1494.59,11710.79,3200.0,1157.44,961.47,257.36,13801.15,-3485.91
2025-05-05,2025-05,Cumbres,Monterrey,familiar,Monday,0,0,27.5,1,0,80,174.88,8.18,1.37,3,3,12845.63,3970.67,285.38,247.09,822.12,10889.42,2900.0,1354.35,1051.44,259.61,7520.37,-8934.45
2025-05-05,2025-05,Tec,Monterrey,rapido_universitario,Monday,0,0,27.5,1,0,100,159.8,7.95,1.29,4,4,14709.62,4538.65,297.81,339.67,941.42,10697.45,2500.0,1298.51,994.5,176.99,8592.07,-7075.38
2025-05-06,2025-05,Centro,Monterrey,salon_y_retiro,Tuesday,0,0,25.7,0,0,108,178.49,7.56,1.58,2,3,17820.68,5225.67,364.45,348.64,1140.52,11795.43,3200.0,1250.26,840.68,211.85,10741.39,-6556.83
2025-05-06,2025-05,Cumbres,Monterrey,familiar,Tuesday,0,0,25.7,0,0,96,175.3,7.33,1.33,2,2,15596.14,4587.47,220.09,274.03,998.15,10660.4,2900.0,1359.26,751.51,223.73,9516.39,-6378.51
2025-05-06,2025-05,Tec,Monterrey,rapido_universitario,Tuesday,0,0,25.7,0,0,98,156.81,7.59,1.62,4,4,14200.69,4348.49,369.18,351.51,908.84,10569.8,2500.0,1312.41,864.0,216.36,8222.66,-7239.91
2025-05-07,2025-05,Centro,Monterrey,salon_y_retiro,Wednesday,0,0,27.9,0,0,120,182.81,7.33,1.42,2,5,20329.29,6161.02,375.61,392.58,1301.07,11621.33,3200.0,1409.65,856.09,267.79,12099.0,-5255.86
2025-05-07,2025-05,Cumbres,Monterrey,familiar,Wednesday,0,0,27.9,0,0,84,173.75,7.64,1.32,2,3,13479.35,4060.45,178.94,279.71,862.68,10905.34,2900.0,1293.68,789.36,237.93,8097.57,-8028.74
2025-05-07,2025-05,Tec,Monterrey,rapido_universitario,Wednesday,0,0,27.9,0,0,106,155.84,7.47,1.55,2,3,15285.48,4610.76,253.95,363.51,978.27,10729.04,2500.0,1371.0,816.56,215.13,9078.98,-6552.74
2025-05-08,2025-05,Centro,Monterrey,salon_y_retiro,Thursday,0,0,27.5,0,0,135,193.9,7.93,1.39,3,4,24101.29,7532.98,546.36,456.59,1542.48,11302.3,3200.0,1381.77,823.02,238.48,14022.88,-2922.68
2025-05-08,2025-05,Cumbres,Monterrey,familiar,Thursday,0,0,27.5,0,0,92,181.25,7.75,1.75,4,4,15382.29,4776.75,334.6,279.52,984.47,10591.78,2900.0,1256.49,833.02,240.44,9006.95,-6814.77
2025-05-08,2025-05,Tec,Monterrey,rapido_universitario,Thursday,0,0,27.5,0,0,103,163.08,6.86,1.55,2,3,15644.31,4591.45,253.57,381.18,1001.24,10332.6,2500.0,1333.35,806.47,183.23,9416.87,-5738.78
2025-05-09,2025-05,Centro,Monterrey,salon_y_retiro,Friday,1,0,27.6,0,90,168,203.42,7.68,2.13,2,4,31548.57,9321.42,499.8,566.39,2019.11,12737.48,3200.0,1286.14,748.77,215.53,19141.85,953.94
2025-05-09,2025-05,Cumbres,Monterrey,familiar,Friday,1,0,27.6,0,90,123,176.22,7.95,2.35,3,6,19953.09,6288.31,414.32,388.43,1277.0,11970.75,2900.0,1253.29,818.52,244.9,11585.03,-5602.42
2025-05-09,2025-05,Tec,Monterrey,rapido_universitario,Friday,1,0,27.6,0,90,132,161.53,8.11,2.57,3,6,19592.52,6199.13,387.79,454.97,1253.92,12000.2,2500.0,1330.51,839.52,245.18,11296.71,-5618.69
2025-05-10,2025-05,Centro,Monterrey,salon_y_retiro,Saturday,1,0,30.0,0,64,172,185.32,7.78,2.34,3,5,29394.84,9111.76,746.77,608.61,1881.27,12869.65,3200.0,1252.51,878.39,218.54,17046.44,-1372.66
2025-05-10,2025-05,Cumbres,Monterrey,familiar,Saturday,1,0,30.0,0,64,126,182.21,7.48,2.53,3,6,21241.18,6446.61,485.25,393.73,1359.44,12028.15,2900.0,1405.7,747.93,224.84,12556.15,-4750.47
2025-05-10,2025-05,Tec,Monterrey,rapido_universitario,Saturday,1,0,30.0,0,64,133,151.03,7.46,2.41,3,4,18587.55,5666.37,428.22,405.09,1189.6,11673.75,2500.0,1431.14,869.27,191.37,10898.27,-5767.26
2025-05-11,2025-05,Centro,Monterrey,salon_y_retiro,Sunday,1,0,28.1,0,51,172,181.43,7.97,2.02,1,4,28719.79,8646.25,450.65,496.62,1838.07,12728.74,3200.0,1369.54,798.94,230.08,17288.21,-1039.09
2025-05-11,2025-05,Cumbres,Monterrey,familiar,Sunday,1,0,28.1,0,51,130,178.39,7.85,2.48,3,5,21370.83,6482.55,481.11,399.63,1367.73,11796.15,2900.0,1385.08,831.96,266.1,12639.81,-4539.48
2025-05-11,2025-05,Tec,Monterrey,rapido_universitario,Sunday,1,0,28.1,0,51,123,161.47,7.62,2.28,3,7,18346.85,5693.24,377.33,401.11,1174.2,11842.47,2500.0,1287.83,884.68,196.16,10700.98,-6010.16
2025-05-12,2025-05,Centro,Monterrey,salon_y_retiro,Monday,0,0,26.7,0,0,125,184.94,8.03,1.81,3,3,21261.57,6377.69,478.1,422.11,1360.74,11393.12,3200.0,1402.64,811.36,285.45,12622.93,-4469.65
2025-05-12,2025-05,Cumbres,Monterrey,familiar,Monday,0,0,26.7,0,0,94,164.79,7.61,1.27,2,3,14311.35,4300.25,284.92,271.13,915.93,10597.37,2900.0,1242.37,854.43,251.68,8539.13,-7306.71
2025-05-12,2025-05,Tec,Monterrey,rapido_universitario,Monday,0,0,26.7,0,0,93,162.25,7.97,1.22,4,4,13886.99,4241.56,293.93,343.68,888.77,10916.47,2500.0,1447.82,758.31,220.37,8119.05,-7723.92
2025-05-13,2025-05,Centro,Monterrey,salon_y_retiro,Tuesday,0,0,24.6,0,0,120,173.31,8.36,1.66,4,4,19059.87,5819.58,404.15,373.87,1219.83,11311.88,3200.0,1405.92,787.83,213.8,11242.44,-5676.99
2025-05-13,2025-05,Cumbres,Monterrey,familiar,Tuesday,0,0,24.6,0,0,102,170.27,7.97,1.44,1,3,15983.59,4661.03,290.33,278.9,1022.95,10304.32,2900.0,1341.53,829.14,243.2,9730.38,-5887.81
2025-05-13,2025-05,Tec,Monterrey,rapido_universitario,Tuesday,0,0,24.6,0,0,88,163.45,7.36,1.43,3,3,13324.99,4136.22,276.25,314.0,852.8,10764.95,2500.0,1200.23,757.5,228.5,7745.72,-7705.46
2025-05-14,2025-05,Centro,Monterrey,salon_y_retiro,Wednesday,0,0,27.5,1,0,125,188.46,8.02,1.47,2,3,21667.78,6388.75,371.24,409.84,1386.74,11571.08,3200.0,1289.67,1054.92,170.86,13111.22,-4175.3
2025-05-14,2025-05,Cumbres,Monterrey,familiar,Wednesday,0,0,27.5,1,0,83,174.07,7.35,1.61,2,3,13386.74,3926.88,202.38,256.69,856.75,10621.15,2900.0,1293.31,1086.89,240.25,8144.05,-7997.55
2025-05-14,2025-05,Tec,Monterrey,rapido_universitario,Wednesday,0,0,27.5,1,0,102,163.69,8.05,1.68,5,3,15352.55,4778.3,372.75,353.11,982.56,10684.13,2500.0,1109.81,964.17,293.64,8865.83,-6685.92
2025-05-15,2025-05,Centro,Monterrey,salon_y_retiro,Thursday,0,0,25.7,1,0,143,187.59,8.29,1.24,3,4,24602.11,7423.57,539.29,513.81,1574.54,11676.97,3200.0,1357.76,872.37,236.09,14550.9,-2792.29
2025-05-15,2025-05,Cumbres,Monterrey,familiar,Thursday,0,0,25.7,1,0,94,169.28,7.78,1.96,3,3,14674.21,4519.24,313.57,274.26,939.15,10624.32,2900.0,1374.18,1000.69,203.96,8627.99,-7475.16
2025-05-15,2025-05,Tec,Monterrey,rapido_universitario,Thursday,0,0,25.7,1,0,109,160.97,7.66,1.67,4,3,16201.46,4994.57,420.71,397.91,1036.89,10629.87,2500.0,1382.83,959.68,196.56,9351.37,-6317.57
2025-05-16,2025-05,Centro,Monterrey,salon_y_retiro,Friday,1,0,27.1,0,0,178,183.99,7.9,1.42,4,4,30163.95,9253.28,712.72,519.7,1930.49,12498.48,3200.0,1421.12,889.28,247.52,17747.75,-508.64
2025-05-16,2025-05,Cumbres,Monterrey,familiar,Friday,1,0,27.1,0,0,126,163.52,7.91,1.62,2,3,18974.22,5672.58,320.32,339.12,1214.35,11937.53,2900.0,1215.14,876.99,244.06,11427.86,-5745.86
2025-05-16,2025-05,Tec,Monterrey,rapido_universitario,Friday,1,0,27.1,0,0,127,166.19,8.15,1.4,5,3,19386.92,5976.09,472.36,401.88,1240.76,12020.26,2500.0,1315.47,809.29,207.69,11295.83,-5556.89
2025-05-17,2025-05,Centro,Monterrey,salon_y_retiro,Saturday,1,0,24.2,0,0,166,181.45,7.43,1.74,2,2,27882.71,8245.88,446.32,551.86,1784.49,12787.29,3200.0,1298.8,792.72,241.05,16854.15,-1465.71
2025-05-17,2025-05,Cumbres,Monterrey,familiar,Saturday,1,0,24.2,0,0,133,175.31,7.65,1.19,5,4,21534.28,6633.71,488.42,397.92,1378.19,11659.81,2900.0,1296.73,799.99,221.24,12636.05,-4241.72
2025-05-17,2025-05,Tec,Monterrey,rapido_universitario,Saturday,1,0,24.2,0,0,124,156.24,7.97,1.43,3,2,17829.62,5458.89,387.9,388.22,1141.1,11528.68,2500.0,1348.83,773.57,254.65,10453.52,-5952.21
2025-05-18,2025-05,Centro,Monterrey,salon_y_retiro,Sunday,1,0,27.6,0,0,171,175.1,7.77,1.45,4,3,27614.4,8434.2,655.01,556.88,1767.32,12776.7,3200.0,1392.65,830.44,263.11,16200.99,-2261.91
2025-05-18,2025-05,Cumbres,Monterrey,familiar,Sunday,1,0,27.6,0,0,133,173.55,7.82,1.52,5,4,21277.69,6512.1,452.61,403.57,1361.77,11883.96,2900.0,1240.82,720.87,248.86,12547.65,-4446.86
2025-05-18,2025-05,Tec,Monterrey,rapido_universitario,Sunday,1,0,27.6,0,0,123,159.67,7.84,1.67,5,4,18099.52,5516.45,355.66,401.96,1158.37,11847.2,2500.0,1175.15,813.39,239.64,10667.08,-5908.28
2025-05-19,2025-05,Centro,Monterrey,salon_y_retiro,Monday,0,0,25.5,0,0,126,179.72,7.66,1.23,3,5,20910.31,6433.07,475.33,376.77,1338.26,11697.63,3200.0,1266.31,846.08,243.22,12286.89,-4966.36
2025-05-19,2025-05,Cumbres,Monterrey,familiar,Monday,0,0,25.5,0,0,83,177.29,7.8,1.53,4,4,13566.85,4144.47,311.12,252.28,868.28,10651.76,2900.0,1273.26,742.95,219.8,7990.7,-7797.07
2025-05-19,2025-05,Tec,Monterrey,rapido_universitario,Monday,0,0,25.5,0,0,94,158.21,8.16,1.25,3,2,13658.81,4136.11,286.64,283.38,874.16,10305.61,2500.0,1330.78,813.5,236.59,8078.51,-7107.97
2025-05-20,2025-05,Centro,Monterrey,salon_y_retiro,Tuesday,0,0,30.3,0,0,124,178.97,8.3,1.59,3,5,20349.22,6259.96,473.86,391.41,1302.35,11254.88,3200.0,1387.98,817.22,209.72,11921.64,-4948.17
2025-05-20,2025-05,Cumbres,Monterrey,familiar,Tuesday,0,0,30.3,0,0,85,176.86,7.69,1.51,4,4,13877.34,4175.6,322.99,276.69,888.15,10796.0,2900.0,1433.18,826.39,263.31,8213.9,-8004.97
2025-05-20,2025-05,Tec,Monterrey,rapido_universitario,Tuesday,0,0,30.3,0,0,111,156.38,8.32,1.76,4,5,15913.38,4939.64,322.06,384.11,1018.46,10698.75,2500.0,1348.94,816.96,280.79,9249.12,-6396.32
2025-05-21,2025-05,Centro,Monterrey,salon_y_retiro,Wednesday,0,0,24.5,0,0,129,188.52,7.58,1.43,3,3,22474.59,6931.05,540.19,469.55,1438.37,11655.04,3200.0,1391.55,861.44,280.06,13095.42,-4292.67
2025-05-21,2025-05,Cumbres,Monterrey,familiar,Wednesday,0,0,24.5,0,0,88,175.29,7.9,1.48,3,3,14207.55,4346.49,277.48,277.36,909.28,10636.06,2900.0,1327.42,825.24,261.75,8396.94,-7553.53
2025-05-21,2025-05,Tec,Monterrey,rapido_universitario,Wednesday,0,0,24.5,0,0,93,157.48,7.32,1.17,2,4,13574.16,3932.36,230.01,332.26,868.75,10557.6,2500.0,1434.09,893.13,268.36,8210.79,-7442.38
2025-05-22,2025-05,Centro,Monterrey,salon_y_retiro,Thursday,0,0,27.0,0,81,120,187.28,7.67,2.21,2,7,20750.87,6118.51,331.25,380.63,1328.06,11466.13,3200.0,1303.88,791.95,203.95,12592.42,-4373.49
2025-05-22,2025-05,Cumbres,Monterrey,familiar,Thursday,0,0,27.0,0,81,80,166.73,7.89,2.71,4,7,12285.97,3796.33,268.51,217.34,786.3,10643.26,2900.0,1171.02,797.24,289.36,7217.48,-8583.41
2025-05-22,2025-05,Tec,Monterrey,rapido_universitario,Thursday,0,0,27.0,0,81,101,165.0,7.69,2.2,3,5,15383.35,4798.16,399.87,342.76,984.53,10579.36,2500.0,1311.4,795.34,203.38,8858.03,-6531.44
2025-05-23,2025-05,Centro,Monterrey,salon_y_retiro,Friday,1,0,26.3,0,0,177,177.05,7.77,1.24,4,3,28901.85,8844.19,611.43,533.06,1849.72,12454.34,3200.0,1198.22,889.25,248.53,17063.44,-926.89
2025-05-23,2025-05,Cumbres,Monterrey,familiar,Friday,1,0,26.3,0,0,129,183.9,7.78,1.59,3,5,21877.65,6763.02,496.41,410.77,1400.17,11895.95,2900.0,1403.66,717.96,237.08,12807.28,-4347.37
2025-05-23,2025-05,Tec,Monterrey,rapido_universitario,Friday,1,0,26.3,0,0,133,156.51,7.22,1.61,3,4,19313.61,5892.87,361.65,436.23,1236.07,11514.34,2500.0,1256.31,797.29,240.85,11386.8,-4921.99
2025-05-24,2025-05,Centro,Monterrey,salon_y_retiro,Saturday,1,0,25.2,0,0,191,186.95,7.44,1.41,3,4,33049.65,10070.86,672.74,683.54,2115.18,12653.9,3200.0,1298.73,800.15,234.5,19507.33,1320.06
2025-05-24,2025-05,Cumbres,Monterrey,familiar,Saturday,1,0,25.2,0,0,138,174.2,8.15,1.04,3,5,22081.27,6956.29,488.61,382.4,1413.2,11952.27,2900.0,1280.5,730.94,222.49,12840.77,-4245.43
2025-05-24,2025-05,Tec,Monterrey,rapido_universitario,Saturday,1,0,25.2,0,0,145,165.54,8.03,1.35,5,3,22076.99,6773.98,423.51,537.66,1412.93,11926.94,2500.0,1384.79,815.76,239.09,12928.91,-3937.67
2025-05-25,2025-05,Centro,Monterrey,salon_y_retiro,Sunday,1,0,21.5,0,0,182,189.85,7.69,1.5,3,5,31894.95,9852.03,707.01,591.08,2041.28,12376.87,3200.0,1281.2,815.12,233.71,18703.54,796.64
2025-05-25,2025-05,Cumbres,Monterrey,familiar,Sunday,1,0,21.5,0,0,127,175.86,7.94,1.55,4,4,20560.38,6313.2,473.51,356.06,1315.86,12073.76,2900.0,1232.99,849.76,241.79,12101.74,-5196.56
2025-05-25,2025-05,Tec,Monterrey,rapido_universitario,Sunday,1,0,21.5,0,0,145,158.62,7.53,1.67,3,4,21267.37,6540.18,512.58,507.6,1361.11,11890.49,2500.0,1214.98,794.11,244.71,12345.9,-4298.4
2025-05-26,2025-05,Centro,Monterrey,salon_y_retiro,Monday,0,0,25.9,0,0,125,191.63,7.78,1.5,3,3,22089.7,6870.89,507.17,414.66,1413.74,11244.18,3200.0,1338.77,875.46,222.41,12883.25,-3997.56
2025-05-26,2025-05,Cumbres,Monterrey,familiar,Monday,0,0,25.9,0,0,83,173.98,7.34,1.18,3,3,13380.87,4096.11,281.13,259.44,856.38,10610.43,2900.0,1282.05,791.97,260.66,7887.82,-7957.3
2025-05-26,2025-05,Tec,Monterrey,rapido_universitario,Monday,0,0,25.9,0,0,106,163.89,8.03,1.01,2,3,15978.03,4762.36,205.83,391.16,1022.59,10705.23,2500.0,1280.66,820.03,231.39,9596.08,-5941.23
2025-05-27,2025-05,Centro,Monterrey,salon_y_retiro,Tuesday,0,0,26.0,0,0,122,176.03,7.63,1.49,2,4,19837.6,5810.17,389.55,395.88,1269.61,11281.63,3200.0,1333.45,865.99,236.15,11972.4,-4944.82
2025-05-27,2025-05,Cumbres,Monterrey,familiar,Tuesday,0,0,26.0,0,0,82,172.18,8.42,1.29,4,4,12930.56,3966.96,276.09,242.4,827.56,10838.74,2900.0,1366.44,768.14,288.79,7617.56,-8544.55
2025-05-27,2025-05,Tec,Monterrey,rapido_universitario,Tuesday,0,0,26.0,0,0,88,162.51,7.88,1.69,4,5,13174.23,4046.88,317.31,308.47,843.15,11039.54,2500.0,1276.26,866.94,256.08,7658.41,-8280.41
2025-05-28,2025-05,Centro,Monterrey,salon_y_retiro,Wednesday,0,0,23.7,1,0,145,175.73,7.41,1.62,2,4,23592.64,6988.05,392.74,451.78,1509.93,11529.01,3200.0,1305.67,976.82,238.46,14250.14,-2999.81
2025-05-28,2025-05,Cumbres,Monterrey,familiar,Wednesday,0,0,23.7,1,0,100,178.38,8.2,1.57,3,2,16374.47,5074.03,390.25,305.76,1047.97,10798.94,2900.0,1415.55,997.68,273.99,9556.46,-6829.69
2025-05-28,2025-05,Tec,Monterrey,rapido_universitario,Wednesday,0,0,23.7,1,0,113,148.17,7.68,1.45,4,3,15457.03,4722.92,312.67,356.1,989.25,10666.36,2500.0,1393.6,1029.32,247.24,9076.09,-6760.43
2025-05-29,2025-05,Centro,Monterrey,salon_y_retiro,Thursday,0,0,24.9,0,0,127,193.88,7.08,1.49,4,5,22880.35,6931.17,522.77,456.21,1464.34,11373.7,3200.0,1191.78,797.28,206.29,13505.86,-3263.19
2025-05-29,2025-05,Cumbres,Monterrey,familiar,Thursday,0,0,24.9,0,0,97,166.49,8.36,1.53,3,3,14799.64,4483.4,339.41,304.4,947.18,10615.09,2900.0,1390.14,771.06,251.56,8725.25,-7202.6
2025-05-29,2025-05,Tec,Monterrey,rapido_universitario,Thursday,0,0,24.9,0,0,117,150.15,8.19,1.69,2,2,16128.18,4732.07,291.78,365.27,1032.2,10623.71,2500.0,1374.9,818.76,249.07,9706.85,-5859.6
2025-05-30,2025-05,Centro,Monterrey,salon_y_retiro,Friday,1,0,26.8,0,0,168,194.65,7.72,1.39,4,4,30175.89,9034.09,681.77,534.87,1931.26,12504.19,3200.0,1380.3,774.54,252.88,17993.9,-118.02
2025-05-30,2025-05,Cumbres,Monterrey,familiar,Friday,1,0,26.8,0,0,124,183.17,7.79,1.33,2,2,20942.93,6236.69,337.92,419.68,1340.35,11882.63,2900.0,1333.84,827.66,238.16,12608.29,-4574.01
2025-05-30,2025-05,Tec,Monterrey,rapido_universitario,Friday,1,0,26.8,0,0,139,163.22,8.06,1.43,2,2,20860.38,6224.49,232.65,471.21,1335.06,11932.35,2500.0,1284.97,762.52,294.49,12596.97,-4177.37
2025-05-31,2025-05,Centro,Monterrey,salon_y_retiro,Saturday,1,0,23.8,0,0,185,192.3,7.48,1.91,2,3,32914.11,9638.98,535.56,583.99,2106.5,12649.0,3200.0,1399.74,822.14,233.74,20049.07,1744.45
2025-05-31,2025-05,Cumbres,Monterrey,familiar,Saturday,1,0,23.8,0,0,139,166.08,8.11,1.46,3,4,21213.72,6527.92,466.65,387.56,1357.68,11746.81,2900.0,1354.41,807.37,206.58,12473.91,-4541.26
2025-05-31,2025-05,Tec,Monterrey,rapido_universitario,Saturday,1,0,23.8,0,0,131,154.25,7.8,1.53,3,3,18630.94,5724.26,360.48,375.57,1192.38,11837.55,2500.0,1207.08,769.18,204.99,10978.24,-5540.56
2025-06-01,2025-06,Centro,Monterrey,salon_y_retiro,Sunday,1,0,21.7,0,0,167,182.14,7.59,1.37,4,4,28108.46,8789.74,722.85,542.43,1883.27,12905.12,3200.0,1368.04,815.79,230.15,16170.16,-2348.93
